Ticker,Date,Close,Bin
ADBE,2023-01-23,154.5669403076172,D1
ADBE,2023-01-30,153.43516540527344,D1
ADBE,2023-02-06,151.4495849609375,D2
ADBE,2023-02-13,147.1905059814453,D3
ADBE,2023-02-20,140.18145751953125,D5
ADBE,2023-02-27,142.89173889160156,U2
ADBE,2023-03-06,134.74099731445312,D5+
ADBE,2023-03-13,132.2193145751953,D2
ADBE,2023-03-20,131.00811767578125,D1
ADBE,2023-03-27,137.3420867919922,U5
ADBE,2023-04-03,137.03431701660156,D1
ADBE,2023-04-10,138.4210205078125,U2
ADBE,2023-04-17,137.7249298095703,D1
ADBE,2023-04-24,134.67210388183594,D3
ADBE,2023-05-01,132.55404663085938,D2
ADBE,2023-05-08,126.77654266357422,D5
ADBE,2023-05-15,128.14881896972656,U2
ADBE,2023-05-22,119.7461166381836,D5+
ADBE,2023-05-29,117.55841827392578,D2
ADBE,2023-06-05,115.14202117919922,D3
ADBE,2023-06-12,120.45213317871094,U5
ADBE,2023-06-19,118.751708984375,D2
ADBE,2023-06-26,119.57705688476562,U1
ADBE,2023-07-03,116.56742095947266,D3
ADBE,2023-07-10,119.30725860595703,U3
ADBE,2023-07-17,127.14816284179688,U5+
ADBE,2023-07-24,125.58396911621094,D2
ADBE,2023-07-31,125.83304595947266,U1
ADBE,2023-08-07,126.3909683227539,U1
ADBE,2023-08-14,118.8091049194336,D5+
ADBE,2023-08-21,119.23751831054688,U1
ADBE,2023-08-28,121.45927429199219,U2
ADBE,2023-09-04,113.56855773925781,D5+
ADBE,2023-09-11,115.48146057128906,U2
ADBE,2023-09-18,110.99810028076172,D4
ADBE,2023-09-25,111.40657806396484,U1
ADBE,2023-10-02,110.23094177246094,D2
ADBE,2023-10-09,110.32341003417969,U1
ADBE,2023-10-16,109.04557037353516,D2
ADBE,2023-10-23,102.59647369384766,D5+
ADBE,2023-10-30,108.83592224121094,U5+
ADBE,2023-11-06,108.28684997558594,D1
ADBE,2023-11-13,112.95894622802734,U5
ADBE,2023-11-20,126.40620422363281,U5+
ADBE,2023-11-27,128.57254028320312,U2
ADBE,2023-12-04,126.98522186279297,D2
ADBE,2023-12-11,136.54904174804688,U5+
ADBE,2023-12-18,139.3343505859375,U3
ADBE,2023-12-25,138.7952423095703,D1
ADBE,2024-01-01,130.55999755859375,D5+
ADBE,2024-01-08,130.5399932861328,D1
ADBE,2024-01-15,131.22000122070312,U1
ADBE,2024-01-22,130.99000549316406,D1
ADBE,2024-01-29,132.97000122070312,U2
ADBE,2024-02-05,133.33999633789062,U1
ADBE,2024-02-12,134.83999633789062,U2
ADP,2018-01-01,66.8243637084961,NA
ADP,2018-01-08,68.57384490966797,U3
ADP,2018-01-15,69.85487365722656,U2
ADP,2018-01-22,71.52789306640625,U3
ADP,2018-01-29,68.11497497558594,D5
ADP,2018-02-05,64.03284454345703,D5+
ADP,2018-02-12,68.80326843261719,U5+
ADP,2018-02-19,67.58917999267578,D2
ADP,2018-02-26,64.5395278930664,D5
ADP,2018-03-05,68.00023651123047,U5+
ADP,2018-03-12,66.8243637084961,D2
ADP,2018-03-19,63.15333938598633,D5+
ADP,2018-03-26,63.956382751464844,U2
ADP,2018-04-02,60.8493537902832,D5
ADP,2018-04-09,64.3961410522461,U5+
ADP,2018-04-16,64.72191619873047,U1
ADP,2018-04-23,63.50507736206055,D2
ADP,2018-04-30,64.19493865966797,U2
ADP,2018-05-07,66.54235076904297,U4
ADP,2018-05-14,61.627140045166016,D5+
ADP,2018-05-21,60.50612258911133,D2
ADP,2018-05-28,60.151607513427734,D1
ADP,2018-06-04,62.97809600830078,U5
ADP,2018-06-11,63.361366271972656,U1
ADP,2018-06-18,60.161197662353516,D5+
ADP,2018-06-25,59.2509651184082,D2
ADP,2018-07-02,59.682125091552734,U1
ADP,2018-07-09,60.873165130615234,U2
ADP,2018-07-16,61.3245735168457,U1
ADP,2018-07-23,63.14942169189453,U3
ADP,2018-07-30,63.130210876464844,D1
ADP,2018-08-06,63.639251708984375,U1
ADP,2018-08-13,62.102535247802734,D3
ADP,2018-08-20,63.370330810546875,U3
ADP,2018-08-27,64.8686294555664,U3
ADP,2018-09-03,64.73416137695312,D1
ADP,2018-09-10,66.12681579589844,U3
ADP,2018-09-17,67.92283630371094,U3
ADP,2018-09-24,67.7499771118164,D1
ADP,2018-10-01,67.51945495605469,D1
ADP,2018-10-08,63.75471878051758,D5+
ADP,2018-10-15,62.051124572753906,D3
ADP,2018-10-22,60.376407623291016,D3
ADP,2018-10-29,63.45633316040039,U5+
ADP,2018-11-05,64.7460708618164,U3
ADP,2018-11-12,62.551612854003906,D4
ADP,2018-11-19,65.65080261230469,U5
ADP,2018-11-26,69.63546752929688,U5+
ADP,2018-12-03,67.61425018310547,D3
ADP,2018-12-10,66.7576675415039,D2
ADP,2018-12-17,60.91539764404297,D5+
ADP,2018-12-24,63.48522186279297,U5
ADP,2018-12-31,63.1597785949707,D1
ADP,2019-01-07,67.90689849853516,U5+
ADP,2019-01-14,69.40242767333984,U3
ADP,2019-01-21,71.06201171875,U3
ADP,2019-01-28,73.36803436279297,U4
ADP,2019-02-04,73.1364517211914,D1
ADP,2019-02-11,75.5486068725586,U4
ADP,2019-02-18,75.66438293457031,U1
ADP,2019-02-25,78.3852767944336,U4
ADP,2019-03-04,75.23986053466797,D5
ADP,2019-03-11,78.2502212524414,U5
ADP,2019-03-18,76.21434783935547,D3
ADP,2019-03-25,77.55550384521484,U2
ADP,2019-04-01,78.6072006225586,U2
ADP,2019-04-08,78.29415893554688,D1
ADP,2019-04-15,73.6436996459961,D5+
ADP,2019-04-22,74.85224914550781,U2
ADP,2019-04-29,76.66022491455078,U3
ADP,2019-05-06,74.54285430908203,D3
ADP,2019-05-13,66.81787109375,D5+
ADP,2019-05-20,66.09272766113281,D2
ADP,2019-05-27,64.82618713378906,D2
ADP,2019-06-03,67.2142562866211,U4
ADP,2019-06-10,67.64933776855469,U1
ADP,2019-06-17,70.90754699707031,U5
ADP,2019-06-24,72.19345092773438,U2
ADP,2019-07-01,73.23762512207031,U2
ADP,2019-07-08,69.42610931396484,D5+
ADP,2019-07-15,66.56765747070312,D5
ADP,2019-07-22,67.34281921386719,U2
ADP,2019-07-29,65.96690368652344,D3
ADP,2019-08-05,66.509521484375,U1
ADP,2019-08-12,68.87379455566406,U4
ADP,2019-08-19,67.39128875732422,D3
ADP,2019-08-26,68.90287017822266,U3
ADP,2019-09-02,71.97447204589844,U5
ADP,2019-09-09,75.48210906982422,U5
ADP,2019-09-16,75.54994201660156,U1
ADP,2019-09-23,74.01897430419922,D3
ADP,2019-09-30,73.52481842041016,D1
ADP,2019-10-07,73.11979675292969,D1
ADP,2019-10-14,72.41091918945312,D1
ADP,2019-10-21,73.20718383789062,U2
ADP,2019-10-28,74.74144744873047,U3
ADP,2019-11-04,74.4209976196289,D1
ADP,2019-11-11,75.99409484863281,U3
ADP,2019-11-18,76.82918548583984,U2
ADP,2019-11-25,78.4314193725586,U3
ADP,2019-12-02,79.82972717285156,U2
ADP,2019-12-09,81.28628540039062,U2
ADP,2019-12-16,82.72345733642578,U2
ADP,2019-12-23,82.94677734375,U1
ADP,2019-12-30,82.12137603759766,D1
ADP,2020-01-06,85.23355865478516,U4
ADP,2020-01-13,87.69550323486328,U3
ADP,2020-01-20,85.8855209350586,D3
ADP,2020-01-27,80.33887481689453,D5+
ADP,2020-02-03,80.93247985839844,U1
ADP,2020-02-10,83.51116943359375,U4
ADP,2020-02-17,82.7813491821289,D1
ADP,2020-02-24,74.99657440185547,D5+
ADP,2020-03-02,76.44647979736328,U2
ADP,2020-03-09,67.33829498291016,D5+
ADP,2020-03-16,64.67202758789062,D4
ADP,2020-03-23,69.00230407714844,U5+
ADP,2020-03-30,68.52548217773438,D1
ADP,2020-04-06,76.41667175292969,U5+
ADP,2020-04-13,77.60685729980469,U2
ADP,2020-04-20,73.89967346191406,D5
ADP,2020-04-27,72.3973159790039,D3
ADP,2020-05-04,77.76294708251953,U5+
ADP,2020-05-11,79.59700775146484,U3
ADP,2020-05-18,82.90422821044922,U5
ADP,2020-05-25,85.98703002929688,U4
ADP,2020-06-01,88.17230224609375,U3
ADP,2020-06-08,84.00663757324219,D5
ADP,2020-06-15,86.56262969970703,U4
ADP,2020-06-22,83.8017578125,D4
ADP,2020-06-29,86.51385498046875,U4
ADP,2020-07-06,87.41896057128906,U2
ADP,2020-07-13,92.25818634033203,U5+
ADP,2020-07-20,92.68831634521484,U1
ADP,2020-07-27,94.17432403564453,U2
ADP,2020-08-03,95.59186553955078,U2
ADP,2020-08-10,95.19104766845703,D1
ADP,2020-08-17,96.1002426147461,U1
ADP,2020-08-24,97.66442108154297,U2
ADP,2020-08-31,94.67290496826172,D4
ADP,2020-09-07,96.39351654052734,U2
ADP,2020-09-14,97.15607452392578,U1
ADP,2020-09-21,95.50389099121094,D2
ADP,2020-09-28,97.77197265625,U3
ADP,2020-10-05,103.39330291748047,U5+
ADP,2020-10-12,104.50032806396484,U2
ADP,2020-10-19,103.98125457763672,D1
ADP,2020-10-26,99.9853744506836,D4
ADP,2020-11-02,110.2199478149414,U5+
ADP,2020-11-09,107.8988037109375,D3
ADP,2020-11-16,108.60396575927734,U1
ADP,2020-11-23,111.73798370361328,U3
ADP,2020-11-30,112.7761459350586,U1
ADP,2020-12-07,116.0374984741211,U3
ADP,2020-12-14,116.84059143066406,U1
ADP,2020-12-21,114.8916015625,D2
ADP,2020-12-28,116.04727935791016,U2
ADP,2021-01-04,124.44061279296875,U5+
ADP,2021-01-11,123.81084442138672,D1
ADP,2021-01-18,123.9285659790039,U1
ADP,2021-01-25,117.88565063476562,D5
ADP,2021-02-01,120.83844757080078,U3
ADP,2021-02-08,125.5472183227539,U4
ADP,2021-02-15,124.45830535888672,D1
ADP,2021-02-22,119.74954986572266,D4
ADP,2021-03-01,113.93226623535156,D5
ADP,2021-03-08,119.13152313232422,U5
ADP,2021-03-15,120.35774993896484,U2
ADP,2021-03-22,123.25169372558594,U3
ADP,2021-03-29,125.26270294189453,U2
ADP,2021-04-05,129.4025115966797,U4
ADP,2021-04-12,132.22265625,U3
ADP,2021-04-19,134.2858428955078,U2
ADP,2021-04-26,131.29910278320312,D3
ADP,2021-05-03,131.55455017089844,U1
ADP,2021-05-10,128.85272216796875,D3
ADP,2021-05-17,129.9825439453125,U1
ADP,2021-05-24,135.71046447753906,U5
ADP,2021-05-31,135.48446655273438,D1
ADP,2021-06-07,141.015869140625,U5
ADP,2021-06-14,142.4698944091797,U2
ADP,2021-06-21,144.7001953125,U2
ADP,2021-06-28,146.21319580078125,U2
ADP,2021-07-05,147.59576416015625,U1
ADP,2021-07-12,146.51356506347656,D1
ADP,2021-07-19,149.8387451171875,U3
ADP,2021-07-26,150.7438201904297,U1
ADP,2021-08-02,153.1737518310547,U2
ADP,2021-08-09,156.64646911621094,U3
ADP,2021-08-16,165.4020538330078,U5+
ADP,2021-08-23,170.98989868164062,U4
ADP,2021-08-30,176.3711395263672,U4
ADP,2021-09-06,174.3544158935547,D2
ADP,2021-09-13,171.1177978515625,D2
ADP,2021-09-20,169.60276794433594,D1
ADP,2021-09-27,153.4590606689453,D5+
ADP,2021-10-04,149.9961700439453,D3
ADP,2021-10-11,150.97096252441406,U1
ADP,2021-10-18,155.60043334960938,U4
ADP,2021-10-25,155.12762451171875,D1
ADP,2021-11-01,154.06382751464844,D1
ADP,2021-11-08,158.46678161621094,U3
ADP,2021-11-15,161.83547973632812,U3
ADP,2021-11-22,149.78895568847656,D5+
ADP,2021-11-29,147.0900421142578,D2
ADP,2021-12-06,153.91607666015625,U5
ADP,2021-12-13,149.14869689941406,D4
ADP,2021-12-20,155.43299865722656,U5
ADP,2021-12-27,157.25523376464844,U2
ADP,2022-01-03,142.97271728515625,D5+
ADP,2022-01-10,142.6974639892578,D1
ADP,2022-01-17,135.625732421875,D5
ADP,2022-01-24,135.181884765625,D1
ADP,2022-01-31,139.18624877929688,U3
ADP,2022-02-07,135.31997680664062,D3
ADP,2022-02-14,130.2405548095703,D4
ADP,2022-02-21,131.8975067138672,U2
ADP,2022-02-28,132.0553436279297,U1
ADP,2022-03-07,128.5243682861328,D3
ADP,2022-03-14,137.2136688232422,U5+
ADP,2022-03-21,133.8503875732422,D3
ADP,2022-03-28,132.13424682617188,D2
ADP,2022-04-04,133.0218963623047,U1
ADP,2022-04-11,124.90321350097656,D5+
ADP,2022-04-18,119.84544372558594,D5
ADP,2022-04-25,117.82035064697266,D2
ADP,2022-05-02,119.60836029052734,U2
ADP,2022-05-09,117.92901611328125,D2
ADP,2022-05-16,123.609130859375,U5
ADP,2022-05-23,128.96327209472656,U5
ADP,2022-05-30,126.92829895019531,D2
ADP,2022-06-06,119.10456085205078,D5+
ADP,2022-06-13,111.340087890625,D5+
ADP,2022-06-20,119.81580352783203,U5+
ADP,2022-06-27,117.7610855102539,D2
ADP,2022-07-04,121.23533630371094,U3
ADP,2022-07-11,117.59362030029297,D4
ADP,2022-07-18,123.73899841308594,U5+
ADP,2022-07-25,132.7047576904297,U5+
ADP,2022-08-01,132.21983337402344,D1
ADP,2022-08-08,132.16046142578125,D1
ADP,2022-08-15,136.18812561035156,U4
ADP,2022-08-22,128.5187530517578,D5+
ADP,2022-08-29,126.67810821533203,D2
ADP,2022-09-05,136.19802856445312,U5+
ADP,2022-09-12,128.53854370117188,D5+
ADP,2022-09-19,122.19524383544922,D5
ADP,2022-09-26,120.28533172607422,D2
ADP,2022-10-03,126.11405181884766,U5
ADP,2022-10-10,124.607421875,D2
ADP,2022-10-17,128.75111389160156,U4
ADP,2022-10-24,137.56382751464844,U5+
ADP,2022-10-31,134.897216796875,D2
ADP,2022-11-07,147.02090454101562,U5+
ADP,2022-11-14,144.91932678222656,D2
ADP,2022-11-21,155.59573364257812,U5+
ADP,2022-11-28,154.3169403076172,D1
ADP,2022-12-05,151.62057495117188,D2
ADP,2022-12-12,148.00230407714844,D3
ADP,2022-12-19,147.9329071044922,D1
ADP,2022-12-26,148.3492431640625,U1
ADP,2023-01-02,146.60479736328125,D2
ADP,2023-01-09,155.78805541992188,U5+
ADP,2023-01-16,154.79525756835938,D1
ADP,2023-01-23,154.56695556640625,D1
ADP,2023-01-30,153.43516540527344,D1
ADP,2023-02-06,151.44960021972656,D2
ADP,2023-02-13,147.19052124023438,D3
ADP,2023-02-20,140.18145751953125,D5
ADP,2023-02-27,142.8917694091797,U2
ADP,2023-03-06,134.74098205566406,D5+
ADP,2023-03-13,132.2192840576172,D2
ADP,2023-03-20,131.00811767578125,D1
ADP,2023-03-27,137.3420867919922,U5
ADP,2023-04-03,137.03431701660156,D1
ADP,2023-04-10,138.4210205078125,U2
ADP,2023-04-17,137.7249298095703,D1
ADP,2023-04-24,134.67208862304688,D3
ADP,2023-05-01,132.5540313720703,D2
ADP,2023-05-08,126.77654266357422,D5
ADP,2023-05-15,128.14881896972656,U2
ADP,2023-05-22,119.74610900878906,D5+
ADP,2023-05-29,117.55841827392578,D2
ADP,2023-06-05,115.14202117919922,D3
ADP,2023-06-12,120.45214080810547,U5
ADP,2023-06-19,118.75170135498047,D2
ADP,2023-06-26,119.57706451416016,U1
ADP,2023-07-03,116.56742095947266,D3
ADP,2023-07-10,119.30725860595703,U3
ADP,2023-07-17,127.14816284179688,U5+
ADP,2023-07-24,125.58396911621094,D2
ADP,2023-07-31,125.83304595947266,U1
ADP,2023-08-07,126.3909683227539,U1
ADP,2023-08-14,118.8091049194336,D5+
ADP,2023-08-21,119.23751831054688,U1
ADP,2023-08-28,121.45927429199219,U2
ADP,2023-09-04,113.56855773925781,D5+
